codeTs,snum,textName,requireCheck,decFacCode,decFacName,decFacType,decFacContent,ieFlag,gname,extendFiled
8428101,9,CAS,0,null,null,null,null,null,null,null
8428101,10,其他,0,,,,,,,
8428109,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
8428109,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
8428109,2,用途,1,null,null,null,null,null,null,null
8428109,3,品牌,1,null,null,null,null,null,null,null
8428109,4,型号,1,null,null,null,null,null,null,null
8428109,5,GTIN,0,null,null,null,null,null,null,null
8428109,6,CAS,0,null,null,null,null,null,null,null
8428109,7,其他,0,,,,,,,
84282,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84282,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84282,2,驱动方式,1,null,null,null,null,null,null,null
84282,3,品牌,1,null,null,null,null,null,null,null
84282,4,型号,1,null,null,null,null,null,null,null
84282,5,GTIN,0,null,null,null,null,null,null,null
84282,6,CAS,0,null,null,null,null,null,null,null
84282,7,其他,0,,,,,,,
84283,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84283,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84283,2,用途,1,null,null,null,null,null,null,null
84283,3,运送方式,1,null,null,null,null,null,null,null
84283,4,工作构件类型（斗式、带式等）,1,null,null,null,null,null,null,null
84283,5,品牌,1,null,null,null,null,null,null,null
84283,6,型号,1,null,null,null,null,null,null,null
84283,7,GTIN,0,null,null,null,null,null,null,null
84283,8,CAS,0,null,null,null,null,null,null,null
84283,9,其他,0,,,,,,,
84283,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84283,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84283,2,用途,1,null,null,null,null,null,null,null
84283,3,运送方式,1,null,null,null,null,null,null,null
84283,4,工作构件类型（斗式、带式等）,1,null,null,null,null,null,null,null
84283,5,品牌,1,null,null,null,null,null,null,null
84283,6,型号,1,null,null,null,null,null,null,null
84283,7,GTIN,0,null,null,null,null,null,null,null
84283,8,CAS,0,null,null,null,null,null,null,null
84283,9,其他,0,,,,,,,
84284,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84284,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84284,2,品牌,1,null,null,null,null,null,null,null
84284,3,型号,1,null,null,null,null,null,null,null
84284,4,GTIN,0,null,null,null,null,null,null,null
84284,5,CAS,0,null,null,null,null,null,null,null
84284,6,其他,0,,,,,,,
84286,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84286,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84286,2,用途,1,null,null,null,null,null,null,null
84286,3,原理,1,null,null,null,null,null,null,null
84286,4,结构类型,1,null,null,null,null,null,null,null
84286,5,品牌,1,null,null,null,null,null,null,null
84286,6,型号,1,null,null,null,null,null,null,null
84286,7,GTIN,0,null,null,null,null,null,null,null
84286,8,CAS,0,null,null,null,null,null,null,null
84286,9,其他,0,,,,,,,
84289,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84289,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84289,2,用途,1,null,null,null,null,null,null,null
84289,3,品牌,1,null,null,null,null,null,null,null
84289,4,型号,1,null,null,null,null,null,null,null
84289,5,GTIN,0,null,null,null,null,null,null,null
84289,6,CAS,0,null,null,null,null,null,null,null
84289,7,其他,0,,,,,,,
84289,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84289,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84289,2,用途,1,null,null,null,null,null,null,null
84289,3,品牌,1,null,null,null,null,null,null,null
84289,4,型号,1,null,null,null,null,null,null,null
84289,5,GTIN,0,null,null,null,null,null,null,null
84289,6,CAS,0,null,null,null,null,null,null,null
84289,7,其他,0,,,,,,,
84291,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84291,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84291,2,行走装置类型（轮胎式、履带式等）,1,null,null,null,null,null,null,null
84291,3,发动机输出功率,1,null,null,null,null,null,null,null
84291,4,品牌,1,null,null,null,null,null,null,null
84291,5,是否自推进,1,null,null,null,null,null,null,null
84291,6,型号,1,null,null,null,null,null,null,null
84291,7,机械重量,1,null,null,null,null,null,null,null
84291,8,GTIN,0,null,null,null,null,null,null,null
84291,9,CAS,0,null,null,null,null,null,null,null
84291,10,其他,0,,,,,,,
84292,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84292,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84292,2,是否自推进,1,null,null,null,null,null,null,null
84292,3,发动机输出功率,1,null,null,null,null,null,null,null
84292,4,品牌,1,null,null,null,null,null,null,null
84292,5,型号,1,null,null,null,null,null,null,null
84292,6,GTIN,0,null,null,null,null,null,null,null
84292,7,CAS,0,null,null,null,null,null,null,null
84292,8,其他,0,,,,,,,
84293,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84293,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84293,2,是否自推进,1,null,null,null,null,null,null,null
84293,3,斗容量,1,null,null,null,null,null,null,null
84293,4,品牌,1,null,null,null,null,null,null,null
84293,5,型号,1,null,null,null,null,null,null,null
84293,6,GTIN,0,null,null,null,null,null,null,null
84293,7,CAS,0,null,null,null,null,null,null,null
84293,8,其他,0,,,,,,,
84294,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84294,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84294,2,原理,1,null,null,null,null,null,null,null
84294,3,是否自推进,1,null,null,null,null,null,null,null
84294,4,机重,1,null,null,null,null,null,null,null
84294,5,品牌,1,null,null,null,null,null,null,null
84294,6,型号,1,null,null,null,null,null,null,null
84294,7,GTIN,0,null,null,null,null,null,null,null
84294,8,CAS,0,null,null,null,null,null,null,null
84294,9,其他,0,,,,,,,
842951,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
842951,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
842951,2,是否自推进,1,null,null,null,null,null,null,null
842951,3,品牌,1,null,null,null,null,null,null,null
842951,4,行走装置类型(轮胎式、履带式等),1,null,null,null,null,null,null,null
842951,5,型号,1,null,null,null,null,null,null,null
842951,6,GTIN,0,null,null,null,null,null,null,null
842951,7,CAS,0,null,null,null,null,null,null,null
842951,8,其他,0,,,,,,,
8429521,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
8429521,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
8429521,2,行走装置类型（轮胎式、履带式等）,1,null,null,null,null,null,null,null
8429521,3,是否自推进,1,null,null,null,null,null,null,null
8429521,4,是否上部结构可旋转360度,1,null,null,null,null,null,null,null
8429521,5,品牌,1,null,null,null,null,null,null,null
8429521,6,型号,1,null,null,null,null,null,null,null
8429521,7,斗容量,1,null,null,null,null,null,null,null
8429521,8,功率,1,null,null,null,null,null,null,null
8429521,9,机重,1,null,null,null,null,null,null,null
8429521,10,GTIN,0,null,null,null,null,null,null,null
8429521,11,CAS,0,null,null,null,null,null,null,null
8429521,12,其他,0,,,,,,,
8429529,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
8429529,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
8429529,2,是否自推进,1,null,null,null,null,null,null,null
8429529,3,是否上部结构可旋转360度,1,null,null,null,null,null,null,null
8429529,4,品牌,1,null,null,null,null,null,null,null
8429529,5,行走装置类型（轮胎式、履带式等）,1,null,null,null,null,null,null,null
8429529,6,型号,1,null,null,null,null,null,null,null
8429529,7,GTIN,0,null,null,null,null,null,null,null
8429529,8,CAS,0,null,null,null,null,null,null,null
8429529,9,其他,0,,,,,,,
842959,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
842959,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
842959,2,是否自推进,1,null,null,null,null,null,null,null
842959,3,品牌,1,null,null,null,null,null,null,null
842959,4,行走装置类型（轮胎式、履带式等）,1,null,null,null,null,null,null,null
842959,5,型号,1,null,null,null,null,null,null,null
842959,6,斗容量,1,null,null,null,null,null,null,null
842959,7,功率,1,null,null,null,null,null,null,null
842959,8,机重,1,null,null,null,null,null,null,null
842959,9,GTIN,0,null,null,null,null,null,null,null
842959,10,CAS,0,null,null,null,null,null,null,null
842959,11,其他,0,,,,,,,
84301,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84301,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84301,2,品牌,1,null,null,null,null,null,null,null
84301,3,型号,1,null,null,null,null,null,null,null
84301,4,GTIN,0,null,null,null,null,null,null,null
84301,5,CAS,0,null,null,null,null,null,null,null
84301,6,其他,0,,,,,,,
84302,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84302,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84302,2,品牌,1,null,null,null,null,null,null,null
84302,3,型号,1,null,null,null,null,null,null,null
84302,4,是否自推进,1,null,null,null,null,null,null,null
84302,5,GTIN,0,null,null,null,null,null,null,null
84302,6,CAS,0,null,null,null,null,null,null,null
84302,7,其他,0,,,,,,,
84303,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84303,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84303,2,是否自推进,1,null,null,null,null,null,null,null
84303,3,品牌,1,null,null,null,null,null,null,null
84303,4,型号,1,null,null,null,null,null,null,null
84303,5,GTIN,0,null,null,null,null,null,null,null
84303,6,CAS,0,null,null,null,null,null,null,null
84303,7,其他,0,,,,,,,
8430411,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
8430411,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
8430411,2,用途,1,null,null,null,null,null,null,null
8430411,3,是否自推进,1,null,null,null,null,null,null,null
8430411,4,钻探深度,1,null,null,null,null,null,null,null
8430411,5,品牌,1,null,null,null,null,null,null,null
8430411,6,型号,1,null,null,null,null,null,null,null
8430411,7,GTIN,0,null,null,null,null,null,null,null
8430411,8,CAS,0,null,null,null,null,null,null,null
8430411,9,其他,0,,,,,,,
84304121,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84304121,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84304121,2,用途,1,null,null,null,null,null,null,null
84304121,3,是否自推进,1,null,null,null,null,null,null,null
84304121,4,钻探深度,1,null,null,null,null,null,null,null
84304121,5,品牌,1,null,null,null,null,null,null,null
84304121,6,型号,1,null,null,null,null,null,null,null
84304121,7,GTIN,0,null,null,null,null,null,null,null
84304121,8,CAS,0,null,null,null,null,null,null,null
84304121,9,其他,0,,,,,,,
84304122,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84304122,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84304122,2,用途,1,null,null,null,null,null,null,null
84304122,3,是否自推进,1,null,null,null,null,null,null,null
84304122,4,钻探深度,1,null,null,null,null,null,null,null
84304122,5,品牌,1,null,null,null,null,null,null,null
84304122,6,型号,1,null,null,null,null,null,null,null
84304122,7,机身号,1,null,null,null,null,null,null,null
84304122,8,钻头直径,1,null,null,null,null,null,null,null
84304122,9,机身重量,1,null,null,null,null,null,null,null
84304122,10,GTIN,0,null,null,null,null,null,null,null
84304122,11,CAS,0,null,null,null,null,null,null,null
84304122,12,其他,0,,,,,,,
84304129,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84304129,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84304129,2,用途,1,null,null,null,null,null,null,null
84304129,3,是否自推进,1,null,null,null,null,null,null,null
84304129,4,钻探深度,1,null,null,null,null,null,null,null
84304129,5,品牌,1,null,null,null,null,null,null,null
84304129,6,型号,1,null,null,null,null,null,null,null
84304129,7,GTIN,0,null,null,null,null,null,null,null
84304129,8,CAS,0,null,null,null,null,null,null,null
84304129,9,其他,0,,,,,,,
8430419,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
8430419,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
8430419,2,用途,1,null,null,null,null,null,null,null
8430419,3,是否自推进,1,null,null,null,null,null,null,null
8430419,4,钻探深度,1,null,null,null,null,null,null,null
8430419,5,品牌,1,null,null,null,null,null,null,null
8430419,6,型号,1,null,null,null,null,null,null,null
8430419,7,GTIN,0,null,null,null,null,null,null,null
8430419,8,CAS,0,null,null,null,null,null,null,null
8430419,9,其他,0,,,,,,,
843049,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
843049,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
843049,2,用途,1,null,null,null,null,null,null,null
843049,3,是否自推进,1,null,null,null,null,null,null,null
843049,4,钻探深度,1,null,null,null,null,null,null,null
843049,5,品牌,1,null,null,null,null,null,null,null
843049,6,型号,1,null,null,null,null,null,null,null
843049,7,GTIN,0,null,null,null,null,null,null,null
843049,8,CAS,0,null,null,null,null,null,null,null
843049,9,其他,0,,,,,,,
84305,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84305,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84305,2,用途,1,null,null,null,null,null,null,null
84305,3,是否自推进,1,null,null,null,null,null,null,null
84305,4,牙轮直径,1,null,null,null,null,null,null,null
84305,5,品牌,1,null,null,null,null,null,null,null
84305,6,型号,1,null,null,null,null,null,null,null
84305,7,GTIN,0,null,null,null,null,null,null,null
84305,8,CAS,0,null,null,null,null,null,null,null
84305,9,其他,0,,,,,,,
84306,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84306,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84306,2,用途,1,null,null,null,null,null,null,null
84306,3,是否自推进,1,null,null,null,null,null,null,null
84306,4,钻筒直径,1,null,null,null,null,null,null,null
84306,5,品牌,1,null,null,null,null,null,null,null
84306,6,型号,1,null,null,null,null,null,null,null
84306,7,GTIN,0,null,null,null,null,null,null,null
84306,8,CAS,0,null,null,null,null,null,null,null
84306,9,其他,0,,,,,,,
84306,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84306,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84306,2,用途,1,null,null,null,null,null,null,null
84306,3,是否自推进,1,null,null,null,null,null,null,null
84306,4,钻筒直径,1,null,null,null,null,null,null,null
84306,5,品牌,1,null,null,null,null,null,null,null
84306,6,型号,1,null,null,null,null,null,null,null
84306,7,GTIN,0,null,null,null,null,null,null,null
84306,8,CAS,0,null,null,null,null,null,null,null
84306,9,其他,0,,,,,,,
8431,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
8431,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
8431,2,用途（适用机型）,1,null,null,null,null,null,null,null
8431,3,品牌,1,null,null,null,null,null,null,null
8431,4,型号,1,null,null,null,null,null,null,null
8431,5,GTIN,0,null,null,null,null,null,null,null
8431,6,CAS,0,null,null,null,null,null,null,null
8431,7,其他,0,,,,,,,
8431,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
8431,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
8431,2,用途（适用机型）,1,null,null,null,null,null,null,null
8431,3,品牌,1,null,null,null,null,null,null,null
8431,4,型号,1,null,null,null,null,null,null,null
8431,5,GTIN,0,null,null,null,null,null,null,null
8431,6,CAS,0,null,null,null,null,null,null,null
8431,7,其他,0,,,,,,,
84321,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84321,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84321,2,用途,1,null,null,null,null,null,null,null
84321,3,品牌,1,null,null,null,null,null,null,null
84321,4,型号,1,null,null,null,null,null,null,null
84321,5,GTIN,0,null,null,null,null,null,null,null
84321,6,CAS,0,null,null,null,null,null,null,null
84321,7,其他,0,,,,,,,
84322,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84322,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84322,2,用途,1,null,null,null,null,null,null,null
84322,3,品牌,1,null,null,null,null,null,null,null
84322,4,型号,1,null,null,null,null,null,null,null
84322,5,GTIN,0,null,null,null,null,null,null,null
84322,6,CAS,0,null,null,null,null,null,null,null
84322,7,其他,0,,,,,,,
84322,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84322,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84322,2,用途,1,null,null,null,null,null,null,null
84322,3,品牌,1,null,null,null,null,null,null,null
84322,4,型号,1,null,null,null,null,null,null,null
84322,5,GTIN,0,null,null,null,null,null,null,null
84322,6,CAS,0,null,null,null,null,null,null,null
84322,7,其他,0,,,,,,,
84323,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84323,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84323,2,用途,1,null,null,null,null,null,null,null
84323,3,品牌,1,null,null,null,null,null,null,null
84323,4,型号,1,null,null,null,null,null,null,null
84323,5,GTIN,0,null,null,null,null,null,null,null
84323,6,CAS,0,null,null,null,null,null,null,null
84323,7,其他,0,,,,,,,
84323,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84323,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84323,2,用途,1,null,null,null,null,null,null,null
84323,3,品牌,1,null,null,null,null,null,null,null
84323,4,型号,1,null,null,null,null,null,null,null
84323,5,GTIN,0,null,null,null,null,null,null,null
84323,6,CAS,0,null,null,null,null,null,null,null
84323,7,其他,0,,,,,,,
84324,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84324,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84324,2,用途,1,null,null,null,null,null,null,null
84324,3,品牌,1,null,null,null,null,null,null,null
84324,4,型号,1,null,null,null,null,null,null,null
84324,5,GTIN,0,null,null,null,null,null,null,null
84324,6,CAS,0,null,null,null,null,null,null,null
84324,7,其他,0,,,,,,,
84328,0,品牌类型,1,0|1|2|3|4,品牌类型,1,无品牌|境内自主品牌|境内收购品牌|境外品牌(贴牌生产)|境外品牌(其它),null,null,null
84328,1,出口享惠情况,1,0|1|2|3,出口享惠情况,1,出口货物在最终目的国(地区)不享受优惠关税|出口货物在最终目的国(地区)享受优惠关税|不能确定在最终目的国(地区)享受优惠关税|不适用于进口报关单,E,null,3
84328,2,用途,1,null,null,null,null,null,null,null
84328,3,品牌,1,null,null,null,null,null,null,null
84328,4,型号,1,null,null,null,null,null,null,null
84328,5,GTIN,0,null,null,null,null,null,null,null
84328,6,CAS,0,null,null,null,null,null,null,null
