type,codeValue,codeName,cusCode,gbCode,gbName,ciqCode
CUS_MAPPING_PORT_CODE_V,DNK042,法克瑟莱泽普拉斯（丹麦）,302,DNK042,法克瑟莱泽普拉斯（丹麦）,208042
CUS_MAPPING_PORT_CODE_V,DNK045,腓特烈西亚（丹麦）,302,DNK045,腓特烈西亚（丹麦）,208045
CUS_MAPPING_PORT_CODE_V,DNK048,腓特烈港（丹麦）,302,DNK048,腓特烈港（丹麦）,208048
CUS_MAPPING_PORT_CODE_V,DNK051,腓特烈松（丹麦）,302,DNK051,腓特烈松（丹麦）,208051
CUS_MAPPING_PORT_CODE_V,DNK054,腓特烈斯韦克（丹麦）,302,DNK054,腓特烈斯韦克（丹麦）,208054
CUS_MAPPING_PORT_CODE_V,DNK057,格罗斯滕（丹麦）,302,DNK057,格罗斯滕（丹麦）,208057
CUS_MAPPING_PORT_CODE_V,DNK060,格雷诺（丹麦）,302,DNK060,格雷诺（丹麦）,208060
CUS_MAPPING_PORT_CODE_V,DNK063,基尔夫港（丹麦）,302,DNK063,基尔夫港（丹麦）,208063
CUS_MAPPING_PORT_CODE_V,DNK064,吉尔夫哈文（丹麦）,1846,DNK064,吉尔夫哈文（丹麦）,208064
CUS_MAPPING_PORT_CODE_V,DNK065,哈梅哈夫楠（丹麦）,1806,DNK065,哈梅哈夫楠（丹麦）,208065
CUS_MAPPING_PORT_CODE_V,DNK066,哈泽斯莱乌（丹麦）,302,DNK066,哈泽斯莱乌（丹麦）,208066
CUS_MAPPING_PORT_CODE_V,DNK069,海松（丹麦）,302,DNK069,海松（丹麦）,208069
CUS_MAPPING_PORT_CODE_V,DNK072,海斯勒（丹麦）,1807,DNK072,海斯勒（丹麦）,208072
CUS_MAPPING_PORT_CODE_V,DNK074,沃斯托克岛（丹麦）,1858,DNK074,沃斯托克岛（丹麦）,208074
CUS_MAPPING_PORT_CODE_V,DNK075,希茨海尔斯（丹麦）,1809,DNK075,希茨海尔斯（丹麦）,208075
CUS_MAPPING_PORT_CODE_V,DNK076,谢累夫斯科尔（丹麦）,1834,DNK076,谢累夫斯科尔（丹麦）,208076
CUS_MAPPING_PORT_CODE_V,DNK078,霍布罗（丹麦）,1810,DNK078,霍布罗（丹麦）,208078
CUS_MAPPING_PORT_CODE_V,DNK081,霍尔拜克（丹麦）,1811,DNK081,霍尔拜克（丹麦）,208081
CUS_MAPPING_PORT_CODE_V,DNK084,霍森斯（丹麦）,1812,DNK084,霍森斯（丹麦）,208084
CUS_MAPPING_PORT_CODE_V,DNK086,赫尔辛格（丹麦）,1808,DNK086,赫尔辛格（丹麦）,208086
CUS_MAPPING_PORT_CODE_V,DNK087,凯隆堡（丹麦）,1813,DNK087,凯隆堡（丹麦）,208087
CUS_MAPPING_PORT_CODE_V,DNK090,卡勒拜克斯明讷（丹麦）,1814,DNK090,卡勒拜克斯明讷（丹麦）,208090
CUS_MAPPING_PORT_CODE_V,DNK093,凯特明讷（丹麦）,1815,DNK093,凯特明讷（丹麦）,208093
CUS_MAPPING_PORT_CODE_V,DNK096,克厄（丹麦）,1817,DNK096,克厄（丹麦）,208096
CUS_MAPPING_PORT_CODE_V,DNK097,克拉克斯维克（丹麦）,1816,DNK097,克拉克斯维克（丹麦）,208097
CUS_MAPPING_PORT_CODE_V,DNK099,科灵（丹麦）,1818,DNK099,科灵（丹麦）,208099
CUS_MAPPING_PORT_CODE_V,DNK102,科瑟（丹麦）,1819,DNK102,科瑟（丹麦）,208102
CUS_MAPPING_PORT_CODE_V,DNK105,金比（丹麦）,1820,DNK105,金比（丹麦）,208105
CUS_MAPPING_PORT_CODE_V,DNK108,莱姆维（丹麦）,1821,DNK108,莱姆维（丹麦）,208108
CUS_MAPPING_PORT_CODE_V,DNK111,林斯奥得（丹麦）,302,DNK111,林斯奥得（丹麦）,208111
CUS_MAPPING_PORT_CODE_V,DNK114,玛丽艾厄（丹麦）,1822,DNK114,玛丽艾厄（丹麦）,208114
CUS_MAPPING_PORT_CODE_V,DNK116,马斯内多韦尔凯特港（丹麦）,1823,DNK116,马斯内多韦尔凯特港（丹麦）,208116
CUS_MAPPING_PORT_CODE_V,DNK117,马斯塔尔（丹麦）,302,DNK117,马斯塔尔（丹麦）,208117
CUS_MAPPING_PORT_CODE_V,DNK120,马斯讷松（丹麦）,1824,DNK120,马斯讷松（丹麦）,208120
CUS_MAPPING_PORT_CODE_V,DNK123,米泽尔法特（丹麦）,1825,DNK123,米泽尔法特（丹麦）,208123
CUS_MAPPING_PORT_CODE_V,DNK126,奈斯特韦兹（丹麦）,1826,DNK126,奈斯特韦兹（丹麦）,208126
CUS_MAPPING_PORT_CODE_V,DNK129,纳克斯考（丹麦）,1827,DNK129,纳克斯考（丹麦）,208129
CUS_MAPPING_PORT_CODE_V,DNK131,讷克塞（丹麦）,1828,DNK131,讷克塞（丹麦）,208131
CUS_MAPPING_PORT_CODE_V,DNK132,内克瑟（丹麦）,302,DNK132,内克瑟（丹麦）,208132
CUS_MAPPING_PORT_CODE_V,DNK135,诺勒松比（丹麦）,302,DNK135,诺勒松比（丹麦）,208135
CUS_MAPPING_PORT_CODE_V,DNK138,尼堡（丹麦）,1829,DNK138,尼堡（丹麦）,208138
CUS_MAPPING_PORT_CODE_V,DNK141,尼克宾（Fal.）（丹麦）,302,DNK141,尼克宾（Fal.）（丹麦）,208141
CUS_MAPPING_PORT_CODE_V,DNK144,尼克宾（Mors）（丹麦）,1830,DNK144,尼克宾（Mors）（丹麦）,208144
CUS_MAPPING_PORT_CODE_V,DNK147,尼克宾（Sja.）（丹麦）,1831,DNK147,尼克宾（Sja.）（丹麦）,208147
CUS_MAPPING_PORT_CODE_V,DNK150,欧登塞（丹麦）,1832,DNK150,欧登塞（丹麦）,208150
CUS_MAPPING_PORT_CODE_V,DNK153,奥勒霍兹（丹麦）,302,DNK153,奥勒霍兹（丹麦）,208153
CUS_MAPPING_PORT_CODE_V,DNK156,兰讷斯（丹麦）,302,DNK156,兰讷斯（丹麦）,208156
CUS_MAPPING_PORT_CODE_V,DNK159,勒兹比港（丹麦）,302,DNK159,勒兹比港（丹麦）,208159
CUS_MAPPING_PORT_CODE_V,DNK162,勒兹维（丹麦）,302,DNK162,勒兹维（丹麦）,208162
CUS_MAPPING_PORT_CODE_V,DNK165,伦讷（丹麦）,1836,DNK165,伦讷（丹麦）,208165
CUS_MAPPING_PORT_CODE_V,DNK168,鲁兹克宾（丹麦）,1839,DNK168,鲁兹克宾（丹麦）,208168
CUS_MAPPING_PORT_CODE_V,DNK170,朴次茅斯（丹麦）,1835,DNK170,朴次茅斯（丹麦）,208170
CUS_MAPPING_PORT_CODE_V,DNK171,萨克斯克宾（丹麦）,1840,DNK171,萨克斯克宾（丹麦）,208171
CUS_MAPPING_PORT_CODE_V,DNK174,斯凯尔克（丹麦）,302,DNK174,斯凯尔克（丹麦）,208174
CUS_MAPPING_PORT_CODE_V,DNK177,斯凯拜克（丹麦）,302,DNK177,斯凯拜克（丹麦）,208177
CUS_MAPPING_PORT_CODE_V,DNK180,斯卡恩（丹麦）,1841,DNK180,斯卡恩（丹麦）,208180
CUS_MAPPING_PORT_CODE_V,DNK183,斯基沃（丹麦）,1843,DNK183,斯基沃（丹麦）,208183
CUS_MAPPING_PORT_CODE_V,DNK186,桑讷堡（丹麦）,1844,DNK186,桑讷堡（丹麦）,208186
CUS_MAPPING_PORT_CODE_V,DNK188,斯凯尔斯科尔（丹麦）,1842,DNK188,斯凯尔斯科尔（丹麦）,208188
CUS_MAPPING_PORT_CODE_V,DNK189,斯泰厄（丹麦）,1845,DNK189,斯泰厄（丹麦）,208189
CUS_MAPPING_PORT_CODE_V,DNK195,斯楚厄（丹麦）,1847,DNK195,斯楚厄（丹麦）,208195
CUS_MAPPING_PORT_CODE_V,DNK198,斯图伯克宾（丹麦）,1848,DNK198,斯图伯克宾（丹麦）,208198
CUS_MAPPING_PORT_CODE_V,DNK201,斯图德斯特鲁普（丹麦）,302,DNK201,斯图德斯特鲁普（丹麦）,208201
CUS_MAPPING_PORT_CODE_V,DNK204,斯瓦讷克（丹麦）,1849,DNK204,斯瓦讷克（丹麦）,208204
CUS_MAPPING_PORT_CODE_V,DNK207,斯文堡（丹麦）,1850,DNK207,斯文堡（丹麦）,208207
CUS_MAPPING_PORT_CODE_V,DNK209,特沃罗伊尔（丹麦）,1853,DNK209,特沃罗伊尔（丹麦）,208209
CUS_MAPPING_PORT_CODE_V,DNK210,提斯特德（丹麦）,1851,DNK210,提斯特德（丹麦）,208210
CUS_MAPPING_PORT_CODE_V,DNK213,图堡港（丹麦）,302,DNK213,图堡港（丹麦）,208213
CUS_MAPPING_PORT_CODE_V,DNK214,吐伯堡（丹麦）,1838,DNK214,吐伯堡（丹麦）,208214
CUS_MAPPING_PORT_CODE_V,DNK215,托尔斯港（丹麦）,1852,DNK215,托尔斯港（丹麦）,208215
CUS_MAPPING_PORT_CODE_V,DNK216,瓦埃勒（丹麦）,1855,DNK216,瓦埃勒（丹麦）,208216
CUS_MAPPING_PORT_CODE_V,DNK218,瓦古尔（丹麦）,1854,DNK218,瓦古尔（丹麦）,208218
CUS_MAPPING_PORT_CODE_V,DNK219,沃尔丁堡（丹麦）,302,DNK219,沃尔丁堡（丹麦）,208219
CUS_MAPPING_PORT_CODE_V,DNK220,韦斯特马纳（丹麦）,1856,DNK220,韦斯特马纳（丹麦）,208220
CUS_MAPPING_PORT_CODE_V,DNK221,ROSBYHAVN（丹麦）,1837,DNK221,ROSBYHAVN（丹麦）,208221
CUS_MAPPING_PORT_CODE_V,DOM000,多米尼加共和国,418,DOM000,多米尼加共和国,214000
CUS_MAPPING_PORT_CODE_V,DOM003,阿苏阿（多米尼加共和国）,2830,DOM003,阿苏阿（多米尼加共和国）,214003
CUS_MAPPING_PORT_CODE_V,DOM006,巴拉奥纳（多米尼加共和国）,2826,DOM006,巴拉奥纳（多米尼加共和国）,214006
CUS_MAPPING_PORT_CODE_V,DOM009,博卡奇卡（多米尼加共和国）,418,DOM009,博卡奇卡（多米尼加共和国）,214009
CUS_MAPPING_PORT_CODE_V,DOM012,卡沃罗霍（多米尼加共和国）,418,DOM012,卡沃罗霍（多米尼加共和国）,214012
CUS_MAPPING_PORT_CODE_V,DOM015,拉罗马纳（多米尼加共和国）,2827,DOM015,拉罗马纳（多米尼加共和国）,214015
CUS_MAPPING_PORT_CODE_V,DOM018,曼萨尼约（多米尼加共和国）,418,DOM018,曼萨尼约（多米尼加共和国）,214018
CUS_MAPPING_PORT_CODE_V,DOM021,帕伦克（多米尼加共和国）,2828,DOM021,帕伦克（多米尼加共和国）,214021
CUS_MAPPING_PORT_CODE_V,DOM024,普拉塔港（多米尼加共和国）,2829,DOM024,普拉塔港（多米尼加共和国）,214024
CUS_MAPPING_PORT_CODE_V,DOM027,海纳（多米尼加共和国）,418,DOM027,海纳（多米尼加共和国）,214027
CUS_MAPPING_PORT_CODE_V,DOM030,萨马纳（多米尼加共和国）,418,DOM030,萨马纳（多米尼加共和国）,214030
CUS_MAPPING_PORT_CODE_V,DOM033,圣佩得罗德马科里斯（多米尼加共和国）,2832,DOM033,圣佩得罗德马科里斯（多米尼加共和国）,214033
CUS_MAPPING_PORT_CODE_V,DOM036,桑切斯（多米尼加共和国）,2833,DOM036,桑切斯（多米尼加共和国）,214036
CUS_MAPPING_PORT_CODE_V,DOM039,圣多明各（多米尼加共和国）,2831,DOM039,圣多明各（多米尼加共和国）,214039
CUS_MAPPING_PORT_CODE_V,DZA000,阿尔及利亚,201,DZA000,阿尔及利亚,012000
CUS_MAPPING_PORT_CODE_V,DZA002,阿尔及尔（阿尔及利亚）,1562,DZA002,阿尔及尔（阿尔及利亚）,012002
CUS_MAPPING_PORT_CODE_V,DZA003,安纳巴（阿尔及利亚）,1563,DZA003,安纳巴（阿尔及利亚）,012003
CUS_MAPPING_PORT_CODE_V,DZA006,阿尔泽（阿尔及利亚）,1564,DZA006,阿尔泽（阿尔及利亚）,012006
CUS_MAPPING_PORT_CODE_V,DZA009,贝贾亚（阿尔及利亚）,1565,DZA009,贝贾亚（阿尔及利亚）,012009
CUS_MAPPING_PORT_CODE_V,DZA012,贝尼萨夫（阿尔及利亚）,1567,DZA012,贝尼萨夫（阿尔及利亚）,012012
CUS_MAPPING_PORT_CODE_V,DZA013,布赖拉港（阿尔及利亚）,1570,DZA013,布赖拉港（阿尔及利亚）,012013
CUS_MAPPING_PORT_CODE_V,DZA014,圭敦港（阿尔及利亚）,1579,DZA014,圭敦港（阿尔及利亚）,012014
CUS_MAPPING_PORT_CODE_V,DZA015,舍尔沙勒（阿尔及利亚）,201,DZA015,舍尔沙勒（阿尔及利亚）,012015
CUS_MAPPING_PORT_CODE_V,DZA016,凯拉赫港（阿尔及利亚）,1580,DZA016,凯拉赫港（阿尔及利亚）,012016
CUS_MAPPING_PORT_CODE_V,DZA017,奈穆尔（阿尔及利亚）,1574,DZA017,奈穆尔（阿尔及利亚）,012017
CUS_MAPPING_PORT_CODE_V,DZA018,塞港（阿尔及利亚）,1581,DZA018,塞港（阿尔及利亚）,012019
CUS_MAPPING_PORT_CODE_V,DZA019,科洛（阿尔及利亚）,201,DZA019,科洛（阿尔及利亚）,012018
CUS_MAPPING_PORT_CODE_V,DZA021,代利斯（阿尔及利亚）,1571,DZA021,代利斯（阿尔及利亚）,012021
CUS_MAPPING_PORT_CODE_V,DZA024,贾扎伊尔（阿尔及利亚）,201,DZA024,贾扎伊尔（阿尔及利亚）,012024
CUS_MAPPING_PORT_CODE_V,DZA027,加扎韦特（阿尔及利亚）,1578,DZA027,加扎韦特（阿尔及利亚）,012027
CUS_MAPPING_PORT_CODE_V,DZA030,吉杰勒（阿尔及利亚）,1572,DZA030,吉杰勒（阿尔及利亚）,012030
CUS_MAPPING_PORT_CODE_V,DZA033,莫斯塔加内姆（阿尔及利亚）,1573,DZA033,莫斯塔加内姆（阿尔及利亚）,012033
CUS_MAPPING_PORT_CODE_V,DZA035,奥兰（阿尔及利亚）,1575,DZA035,奥兰（阿尔及利亚）,012035
CUS_MAPPING_PORT_CODE_V,DZA036,斯基克达（阿尔及利亚）,1582,DZA036,斯基克达（阿尔及利亚）,012036
CUS_MAPPING_PORT_CODE_V,DZA039,提奈斯（阿尔及利亚）,201,DZA039,提奈斯（阿尔及利亚）,012039
CUS_MAPPING_PORT_CODE_V,DZA042,瓦赫兰（阿尔及利亚）,201,DZA042,瓦赫兰（阿尔及利亚）,012042
CUS_MAPPING_PORT_CODE_V,ECU000,厄瓜多尔,419,ECU000,厄瓜多尔,218000
CUS_MAPPING_PORT_CODE_V,ECU003,卡拉克斯湾（厄瓜多尔）,2836,ECU003,卡拉克斯湾（厄瓜多尔）,218003
CUS_MAPPING_PORT_CODE_V,ECU006,巴诺特米拉尔（厄瓜多尔）,419,ECU006,巴诺特米拉尔（厄瓜多尔）,218006
CUS_MAPPING_PORT_CODE_V,ECU009,埃斯梅拉达斯（厄瓜多尔）,419,ECU009,埃斯梅拉达斯（厄瓜多尔）,218009
CUS_MAPPING_PORT_CODE_V,ECU012,瓜亚基尔（厄瓜多尔）,2837,ECU012,瓜亚基尔（厄瓜多尔）,218012
CUS_MAPPING_PORT_CODE_V,ECU015,拉利伯塔德（厄瓜多尔）,2834,ECU015,拉利伯塔德（厄瓜多尔）,218015
CUS_MAPPING_PORT_CODE_V,ECU018,曼塔（厄瓜多尔）,2835,ECU018,曼塔（厄瓜多尔）,218018
CUS_MAPPING_PORT_CODE_V,ECU021,玻利瓦尔港（厄瓜多尔）,419,ECU021,玻利瓦尔港（厄瓜多尔）,218021
CUS_MAPPING_PORT_CODE_V,ECU024,萨利纳斯（厄瓜多尔）,419,ECU024,萨利纳斯（厄瓜多尔）,218024
CUS_MAPPING_PORT_CODE_V,ECU027,圣洛伦索（厄瓜多尔）,419,ECU027,圣洛伦索（厄瓜多尔）,218027
CUS_MAPPING_PORT_CODE_V,EGY000,埃及,215,EGY000,埃及,818000
CUS_MAPPING_PORT_CODE_V,EGY003,阿布宰尼迈（埃及）,1613,EGY003,阿布宰尼迈（埃及）,818003
CUS_MAPPING_PORT_CODE_V,EGY006,阿代比耶（埃及）,215,EGY006,阿代比耶（埃及）,818006
CUS_MAPPING_PORT_CODE_V,EGY009,艾因苏赫纳（埃及）,215,EGY009,艾因苏赫纳（埃及）,818009
CUS_MAPPING_PORT_CODE_V,EGY012,亚历山大（埃及）,1615,EGY012,亚历山大（埃及）,818012
CUS_MAPPING_PORT_CODE_V,EGY015,达米埃塔（埃及）,1616,EGY015,达米埃塔（埃及）,818015
CUS_MAPPING_PORT_CODE_V,EGY018,库赛尔（埃及）,1617,EGY018,库赛尔（埃及）,818018
CUS_MAPPING_PORT_CODE_V,EGY021,哈姆拉港（埃及）,215,EGY021,哈姆拉港（埃及）,818021
CUS_MAPPING_PORT_CODE_V,EGY024,马特鲁港（埃及）,215,EGY024,马特鲁港（埃及）,818024
CUS_MAPPING_PORT_CODE_V,EGY027,易卜拉欣港（埃及）,1618,EGY027,易卜拉欣港（埃及）,818027
CUS_MAPPING_PORT_CODE_V,EGY030,塞得港（埃及）,1620,EGY030,塞得港（埃及）,818030
CUS_MAPPING_PORT_CODE_V,EGY033,陶菲克港（埃及）,215,EGY033,陶菲克港（埃及）,818033
CUS_MAPPING_PORT_CODE_V,EGY036,拉斯加里卜（埃及）,215,EGY036,拉斯加里卜（埃及）,818036
CUS_MAPPING_PORT_CODE_V,EGY039,喇斯舒海尔（埃及）,215,EGY039,喇斯舒海尔（埃及）,818039
CUS_MAPPING_PORT_CODE_V,EGY042,塞法杰（埃及）,1621,EGY042,塞法杰（埃及）,818042
CUS_MAPPING_PORT_CODE_V,EGY045,塞卢姆（埃及）,1625,EGY045,塞卢姆（埃及）,818045
CUS_MAPPING_PORT_CODE_V,EGY048,西迪基里尔（埃及）,215,EGY048,西迪基里尔（埃及）,818048
CUS_MAPPING_PORT_CODE_V,EGY051,苏伊士（埃及）,1622,EGY051,苏伊士（埃及）,818051
CUS_MAPPING_PORT_CODE_V,EGY054,瓦迪费兰（埃及）,1624,EGY054,瓦迪费兰（埃及）,818054
CUS_MAPPING_PORT_CODE_V,EGY055,伊斯梅利亚（埃及）,1619,EGY055,伊斯梅利亚（埃及）,818055
CUS_MAPPING_PORT_CODE_V,EGY901,开罗（埃及）,215,EGY901,开罗（埃及）,818901
CUS_MAPPING_PORT_CODE_V,ERI000,厄立特里亚,258,ERI000,厄立特里亚,232000
CUS_MAPPING_PORT_CODE_V,ERI003,阿萨布（厄立特里亚）,258,ERI003,阿萨布（厄立特里亚）,232003
CUS_MAPPING_PORT_CODE_V,ERI006,马萨瓦（厄立特里亚）,258,ERI006,马萨瓦（厄立特里亚）,232006
CUS_MAPPING_PORT_CODE_V,ESH000,西撒哈拉,245,ESH000,西撒哈拉,732000
CUS_MAPPING_PORT_CODE_V,ESH003,达赫拉（西撒哈拉）,245,ESH003,达赫拉（西撒哈拉）,732003
CUS_MAPPING_PORT_CODE_V,ESH006,欧云（阿龙恩）（西撒哈拉）,245,ESH006,欧云（阿龙恩）（西撒哈拉）,732006
CUS_MAPPING_PORT_CODE_V,ESH007,锡兹内罗斯城（西撒哈拉）,1759,ESH007,锡兹内罗斯城（西撒哈拉）,732007
CUS_MAPPING_PORT_CODE_V,ESP000,西班牙,312,ESP000,西班牙,724000
CUS_MAPPING_PORT_CODE_V,ESP003,阿德拉（西班牙）,2374,ESP003,阿德拉（西班牙）,724003
CUS_MAPPING_PORT_CODE_V,ESP006,阿吉拉斯（西班牙）,2375,ESP006,阿吉拉斯（西班牙）,724006
CUS_MAPPING_PORT_CODE_V,ESP009,阿尔库迪亚（西班牙）,312,ESP009,阿尔库迪亚（西班牙）,724009
CUS_MAPPING_PORT_CODE_V,ESP012,阿尔赫西拉斯（西班牙）,2368,ESP012,阿尔赫西拉斯（西班牙）,724012
CUS_MAPPING_PORT_CODE_V,ESP015,阿利坎特（西班牙）,2376,ESP015,阿利坎特（西班牙）,724015
CUS_MAPPING_PORT_CODE_V,ESP018,阿尔梅里亚（西班牙）,2377,ESP018,阿尔梅里亚（西班牙）,724018
CUS_MAPPING_PORT_CODE_V,ESP020,阿雷西费（西班牙）,1597,ESP020,阿雷西费（西班牙）,724020
CUS_MAPPING_PORT_CODE_V,ESP021,阿维莱斯（西班牙）,2380,ESP021,阿维莱斯（西班牙）,724021
CUS_MAPPING_PORT_CODE_V,ESP024,巴塞罗那（西班牙）,2382,ESP024,巴塞罗那（西班牙）,724024
CUS_MAPPING_PORT_CODE_V,ESP027,毕尔巴鄂（西班牙）,2383,ESP027,毕尔巴鄂（西班牙）,724027
CUS_MAPPING_PORT_CODE_V,ESP030,布拉内斯（西班牙）,312,ESP030,布拉内斯（西班牙）,724030
CUS_MAPPING_PORT_CODE_V,ESP033,布雷拉（西班牙）,312,ESP033,布雷拉（西班牙）,724033
CUS_MAPPING_PORT_CODE_V,ESP036,布里亚纳（西班牙）,2369,ESP036,布里亚纳（西班牙）,724036
CUS_MAPPING_PORT_CODE_V,ESP039,加的斯（西班牙）,2384,ESP039,加的斯（西班牙）,724039
CUS_MAPPING_PORT_CODE_V,ESP042,菲力斯特里（西班牙）,312,ESP042,菲力斯特里（西班牙）,724042
CUS_MAPPING_PORT_CODE_V,ESP045,卡塔赫纳（西班牙）,2370,ESP045,卡塔赫纳（西班牙）,724045
CUS_MAPPING_PORT_CODE_V,ESP047,休达（西班牙）,312,ESP047,休达（西班牙）,724047
CUS_MAPPING_PORT_CODE_V,ESP048,卡斯特利翁（西班牙）,2371,ESP048,卡斯特利翁（西班牙）,724048
CUS_MAPPING_PORT_CODE_V,ESP051,乌迪亚莱斯堡（西班牙）,312,ESP051,乌迪亚莱斯堡（西班牙）,724051
CUS_MAPPING_PORT_CODE_V,ESP054,锡列罗（西班牙）,312,ESP054,锡列罗（西班牙）,724054
CUS_MAPPING_PORT_CODE_V,ESP057,科尔库维翁（西班牙）,312,ESP057,科尔库维翁（西班牙）,724057
CUS_MAPPING_PORT_CODE_V,ESP060,科伦纳（西班牙）,312,ESP060,科伦纳（西班牙）,724060
CUS_MAPPING_PORT_CODE_V,ESP063,德尼亚（西班牙）,2386,ESP063,德尼亚（西班牙）,724063
CUS_MAPPING_PORT_CODE_V,ESP066,埃斯孔布雷阿斯（西班牙）,312,ESP066,埃斯孔布雷阿斯（西班牙）,724066
CUS_MAPPING_PORT_CODE_V,ESP069,费罗尔（西班牙）,2372,ESP069,费罗尔（西班牙）,724069
CUS_MAPPING_PORT_CODE_V,ESP072,刚迪亚（西班牙）,2373,ESP072,刚迪亚（西班牙）,724072
CUS_MAPPING_PORT_CODE_V,ESP075,加鲁查（西班牙）,312,ESP075,加鲁查（西班牙）,724075
CUS_MAPPING_PORT_CODE_V,ESP078,希洪（西班牙）,2387,ESP078,希洪（西班牙）,724078
CUS_MAPPING_PORT_CODE_V,ESP079,拉科鲁尼亚（西班牙）,312,ESP079,拉科鲁尼亚（西班牙）,724079
CUS_MAPPING_PORT_CODE_V,ESP080,拉斯帕尔马斯（西班牙）,1598,ESP080,拉斯帕尔马斯（西班牙）,724080
CUS_MAPPING_PORT_CODE_V,ESP081,韦尔瓦（西班牙）,2388,ESP081,韦尔瓦（西班牙）,724081
CUS_MAPPING_PORT_CODE_V,ESP084,伊维萨（西班牙）,2389,ESP084,伊维萨（西班牙）,724084
CUS_MAPPING_PORT_CODE_V,ESP087,哈韦阿（西班牙）,2390,ESP087,哈韦阿（西班牙）,724087
CUS_MAPPING_PORT_CODE_V,ESP090,拉卡莱拉（西班牙）,2391,ESP090,拉卡莱拉（西班牙）,724090
CUS_MAPPING_PORT_CODE_V,ESP093,卢阿尔卡（西班牙）,312,ESP093,卢阿尔卡（西班牙）,724093
CUS_MAPPING_PORT_CODE_V,ESP096,马翁（西班牙）,2393,ESP096,马翁（西班牙）,724096
CUS_MAPPING_PORT_CODE_V,ESP099,马拉加（西班牙）,2394,ESP099,马拉加（西班牙）,724099
CUS_MAPPING_PORT_CODE_V,ESP100,梅利利亚（西班牙）,312,ESP100,梅利利亚（西班牙）,724100
CUS_MAPPING_PORT_CODE_V,ESP102,马林（西班牙）,2395,ESP102,马林（西班牙）,724102
CUS_MAPPING_PORT_CODE_V,ESP105,马萨龙（西班牙）,2396,ESP105,马萨龙（西班牙）,724105
CUS_MAPPING_PORT_CODE_V,ESP108,莫特里尔（西班牙）,2397,ESP108,莫特里尔（西班牙）,724108
CUS_MAPPING_PORT_CODE_V,ESP111,穆罗斯（西班牙）,2398,ESP111,穆罗斯（西班牙）,724111
CUS_MAPPING_PORT_CODE_V,ESP114,帕拉莫斯（西班牙）,2399,ESP114,帕拉莫斯（西班牙）,724114
CUS_MAPPING_PORT_CODE_V,ESP117,帕尔马（西班牙）,2400,ESP117,帕尔马（西班牙）,724117
CUS_MAPPING_PORT_CODE_V,ESP120,帕萨赫斯（西班牙）,2401,ESP120,帕萨赫斯（西班牙）,724120
CUS_MAPPING_PORT_CODE_V,ESP123,波图加莱特（西班牙）,312,ESP123,波图加莱特（西班牙）,724123
CUS_MAPPING_PORT_CODE_V,ESP126,萨尔塔卡瓦略（西班牙）,312,ESP126,萨尔塔卡瓦略（西班牙）,724126
CUS_MAPPING_PORT_CODE_V,ESP129,里瓦德奥（西班牙）,2405,ESP129,里瓦德奥（西班牙）,724129
CUS_MAPPING_PORT_CODE_V,ESP132,里瓦德塞利亚（西班牙）,2403,ESP132,里瓦德塞利亚（西班牙）,724132
CUS_MAPPING_PORT_CODE_V,ESP135,罗萨斯（西班牙）,2404,ESP135,罗萨斯（西班牙）,724135
CUS_MAPPING_PORT_CODE_V,ESP137,罗萨里奥港（西班牙）,312,ESP137,罗萨里奥港（西班牙）,724137
CUS_MAPPING_PORT_CODE_V,ESP138,罗塔（西班牙）,2406,ESP138,罗塔（西班牙）,724138
CUS_MAPPING_PORT_CODE_V,ESP141,萨贡托（西班牙）,2407,ESP141,萨贡托（西班牙）,724141
CUS_MAPPING_PORT_CODE_V,ESP144,圣卡洛斯（西班牙）,312,ESP144,圣卡洛斯（西班牙）,724144
